"","percentageDetected","DivBefore","DivAfter"
"5279",99.074,0.05,0.08
"5280",99.57,0.05,0.08
"5281",98.422,0.05,0.08
"5282",99.132,0.05,0.08
"5283",99.11,0.05,0.08
"5284",99.284,0.05,0.08
"5285",99.216,0.05,0.08
"5286",96.064,0.05,0.08
"5287",98.134,0.05,0.08
"5288",99.292,0.05,0.08
"5289",99.144,0.05,0.08
"5290",99.488,0.05,0.08
"5291",97.934,0.05,0.08
"5292",99.328,0.05,0.08
"5293",98.704,0.05,0.08
"5294",99.53,0.05,0.08
"5295",99.2,0.05,0.08
"5296",99.224,0.05,0.08
"5297",97.34,0.05,0.08
"5298",98.976,0.05,0.08
"5299",98.746,0.05,0.08
"5300",92.812,0.05,0.08
"5301",98.248,0.05,0.09
"5302",98.57,0.05,0.09
"5303",98.268,0.05,0.09
"5304",98.196,0.05,0.09
"5305",95.632,0.05,0.09
"5306",98.116,0.05,0.09
"5307",98.474,0.05,0.09
"5308",99.08,0.05,0.09
"5309",98.796,0.05,0.09
"5310",99.302,0.05,0.09
"5311",98.964,0.05,0.09
"5312",98.034,0.05,0.09
"5313",93.682,0.05,0.09
"5314",98.624,0.05,0.09
"5315",98.374,0.05,0.09
"5316",97.372,0.05,0.09
"5317",99.152,0.05,0.09
"5318",98.734,0.05,0.09
"5319",96.33,0.05,0.09
"5320",98.052,0.05,0.09
"5321",98.82,0.05,0.09
"5322",99.15,0.05,0.09
"5323",99.364,0.05,0.09
"5324",96.76,0.05,0.09
"5325",99.228,0.05,0.09
"5326",95.392,0.05,0.09
"5327",96.504,0.05,0.09
"5328",98.84,0.05,0.09
"5329",98.374,0.05,0.09
"5330",98.446,0.05,0.09
"5331",98.356,0.05,0.09
"5332",98.61,0.05,0.09
"5333",97.774,0.05,0.09
"5334",97.86,0.05,0.09
"5335",98.462,0.05,0.09
"5336",95.444,0.05,0.09
"5337",94.716,0.05,0.09
"5338",64.19,0.05,0.09
"5339",96.228,0.05,0.09
"5340",93.744,0.05,0.09
"5341",98.3,0.05,0.09
"5342",98.96,0.05,0.09
"5343",94.232,0.05,0.09
"5344",94.428,0.05,0.09
"5345",97.63,0.05,0.09
"5346",94.868,0.05,0.09
"5347",43.018,0.05,0.09
"5348",99.4,0.05,0.09
"5349",95.632,0.05,0.09
"5350",97.732,0.05,0.09
"5351",98.902,0.05,0.09
"5352",96.612,0.05,0.09
"5353",99.34,0.05,0.09
"5354",98.636,0.05,0.09
"5355",97.864,0.05,0.09
"5356",99.034,0.05,0.09
"5357",98.044,0.05,0.09
"5358",99.406,0.05,0.09
"5359",98.448,0.05,0.09
"5360",98.552,0.05,0.09
"5361",98.424,0.05,0.09
"5362",98.158,0.05,0.09
"5363",99.058,0.05,0.09
"5364",99.094,0.05,0.09
"5365",98.654,0.05,0.09
"5366",98.29,0.05,0.09
"5367",96.726,0.05,0.09
"5368",99.02,0.05,0.09
"5369",98.648,0.05,0.09
"5370",98.958,0.05,0.09
"5371",97.512,0.05,0.09
"5372",99.416,0.05,0.09
"5373",98.792,0.05,0.09
"5374",94.832,0.05,0.09
"5375",95.044,0.05,0.09
"5376",98.85,0.05,0.09
"5377",97.914,0.05,0.09
"5378",99.346,0.05,0.09
"5379",96.178,0.05,0.09
"5380",47.922,0.05,0.09
"5381",98.532,0.05,0.09
"5382",95.924,0.05,0.09
"5383",97.132,0.05,0.09
"5384",97.738,0.05,0.09
"5385",98.568,0.05,0.09
"5386",99.226,0.05,0.09
"5387",94.602,0.05,0.09
"5388",97.676,0.05,0.09
"5389",96.014,0.05,0.09
"5390",98.362,0.05,0.09
"5391",97.09,0.05,0.09
"5392",99.316,0.05,0.09
"5393",96.22,0.05,0.09
"5394",98.204,0.05,0.09
"5395",98.658,0.05,0.09
"5396",98.434,0.05,0.09
"5397",96.89,0.05,0.09
"5398",99.324,0.05,0.09
"5399",98.12,0.05,0.09
"5400",96.206,0.05,0.09
"5401",97.428,0.05,0.1
"5402",93.404,0.05,0.1
"5403",61.714,0.05,0.1
"5404",96.786,0.05,0.1
"5405",39.258,0.05,0.1
"5406",49.558,0.05,0.1
"5407",98.512,0.05,0.1
"5408",95.75,0.05,0.1
"5409",98.518,0.05,0.1
"5410",92.704,0.05,0.1
"5411",99.424,0.05,0.1
"5412",60.054,0.05,0.1
"5413",80.208,0.05,0.1
"5414",94.406,0.05,0.1
"5415",97.85,0.05,0.1
"5416",94.834,0.05,0.1
"5417",95.498,0.05,0.1
"5418",85.79,0.05,0.1
"5419",92.398,0.05,0.1
"5420",97.112,0.05,0.1
"5421",95.21,0.05,0.1
"5422",92.276,0.05,0.1
"5423",82.486,0.05,0.1
"5424",97.066,0.05,0.1
"5425",97.666,0.05,0.1
"5426",96.074,0.05,0.1
"5427",39.368,0.05,0.1
"5428",95.51,0.05,0.1
"5429",88.418,0.05,0.1
"5430",93.26,0.05,0.1
"5431",66.578,0.05,0.1
"5432",95.524,0.05,0.1
"5433",45.038,0.05,0.1
"5434",96.656,0.05,0.1
"5435",88.488,0.05,0.1
"5436",95.118,0.05,0.1
"5437",67.346,0.05,0.1
"5438",98.916,0.05,0.1
"5439",96.34,0.05,0.1
"5440",99.146,0.05,0.1
"5441",93.078,0.05,0.1
"5442",86.578,0.05,0.1
"5443",98.216,0.05,0.1
"5444",87.908,0.05,0.1
"5445",89.624,0.05,0.1
"5446",98.252,0.05,0.1
"5447",94.174,0.05,0.1
"5448",97.76,0.05,0.1
"5449",50.372,0.05,0.1
"5450",98.188,0.05,0.1
"5451",92.566,0.05,0.1
"5452",88.996,0.05,0.1
"5453",93.444,0.05,0.1
"5454",97.858,0.05,0.1
"5455",90.914,0.05,0.1
"5456",98.954,0.05,0.1
"5457",98.216,0.05,0.1
"5458",43.462,0.05,0.1
"5459",93.31,0.05,0.1
"5460",96.526,0.05,0.1
"5461",98.586,0.05,0.1
"5462",97.902,0.05,0.1
"5463",98.898,0.05,0.1
"5464",87.018,0.05,0.1
"5465",97.188,0.05,0.1
"5466",90.5,0.05,0.1
"5467",9.282,0.05,0.1
"5468",36.554,0.05,0.1
"5469",95.822,0.05,0.1
"5470",46.778,0.05,0.1
"5471",96.402,0.05,0.1
"5472",64.976,0.05,0.1
"5473",67.346,0.05,0.1
"5474",97.362,0.05,0.1
"5475",96.876,0.05,0.1
"5476",97.712,0.05,0.1
"5477",70.738,0.05,0.1
"5478",94.294,0.05,0.1
"5479",91.198,0.05,0.1
"5480",96.454,0.05,0.1
"5481",94.984,0.05,0.1
"5482",86.188,0.05,0.1
"5483",94.206,0.05,0.1
"5484",97.298,0.05,0.1
"5485",99.306,0.05,0.1
"5486",95.928,0.05,0.1
"5487",92.536,0.05,0.1
"5488",98.71,0.05,0.1
"5489",93.418,0.05,0.1
"5490",95.572,0.05,0.1
"5491",93.576,0.05,0.1
"5492",94.234,0.05,0.1
"5493",37.804,0.05,0.1
"5494",95.226,0.05,0.1
"5495",97.264,0.05,0.1
"5496",94,0.05,0.1
"5497",92.5,0.05,0.1
"5498",94.474,0.05,0.1
"5499",95.778,0.05,0.1
"5500",68.338,0.05,0.1
"5501",97.696,0.06,0
"5502",97.654,0.06,0
"5503",97.846,0.06,0
"5504",97.346,0.06,0
"5505",97.59,0.06,0
"5506",97.74,0.06,0
"5507",97.992,0.06,0
"5508",97.45,0.06,0
"5509",97.324,0.06,0
"5510",97.862,0.06,0
"5511",97.676,0.06,0
"5512",97.76,0.06,0
"5513",97.702,0.06,0
"5514",97.41,0.06,0
"5515",97.568,0.06,0
"5516",97.65,0.06,0
"5517",97.832,0.06,0
"5518",97.872,0.06,0
"5519",97.668,0.06,0
"5520",97.56,0.06,0
"5521",97.846,0.06,0
"5522",97.516,0.06,0
"5523",98.044,0.06,0
"5524",97.212,0.06,0
"5525",97.67,0.06,0
"5526",97.304,0.06,0
"5527",97.196,0.06,0
"5528",97.356,0.06,0
"5529",97.548,0.06,0
"5530",97.65,0.06,0
"5531",97.544,0.06,0
"5532",97.864,0.06,0
"5533",97.344,0.06,0
"5534",97.808,0.06,0
"5535",97.68,0.06,0
"5536",97.804,0.06,0
"5537",98.004,0.06,0
"5538",97.574,0.06,0
"5539",97.6,0.06,0
"5540",97.494,0.06,0
"5541",97.678,0.06,0
"5542",97.806,0.06,0
"5543",97.84,0.06,0
"5544",97.422,0.06,0
"5545",97.396,0.06,0
"5546",97.812,0.06,0
"5547",97.758,0.06,0
"5548",97.88,0.06,0
"5549",97.64,0.06,0
"5550",97.85,0.06,0
"5551",97.612,0.06,0
"5552",98.006,0.06,0
"5553",97.646,0.06,0
"5554",97.628,0.06,0
"5555",97.458,0.06,0
"5556",97.268,0.06,0
"5557",97.206,0.06,0
"5558",97.534,0.06,0
"5559",97.468,0.06,0
"5560",97.562,0.06,0
"5561",97.88,0.06,0
"5562",97.658,0.06,0
"5563",97.598,0.06,0
"5564",97.486,0.06,0
"5565",97.664,0.06,0
"5566",97.494,0.06,0
"5567",97.688,0.06,0
"5568",97.706,0.06,0
"5569",97.338,0.06,0
"5570",97.698,0.06,0
"5571",97.784,0.06,0
"5572",97.484,0.06,0
"5573",97.51,0.06,0
"5574",97.714,0.06,0
"5575",97.56,0.06,0
"5576",97.51,0.06,0
"5577",97.616,0.06,0
"5578",97.598,0.06,0
"5579",97.67,0.06,0
"5580",97.334,0.06,0
"5581",97.592,0.06,0
"5582",97.188,0.06,0
"5583",97.306,0.06,0
"5584",97.616,0.06,0
"5585",97.674,0.06,0
"5586",97.628,0.06,0
"5587",97.696,0.06,0
"5588",97.526,0.06,0
"5589",97.722,0.06,0
"5590",97.696,0.06,0
"5591",97.446,0.06,0
"5592",97.658,0.06,0
"5593",97.726,0.06,0
"5594",97.754,0.06,0
"5595",97.606,0.06,0
"5596",97.846,0.06,0
"5597",97.65,0.06,0
"5598",97.64,0.06,0
"5599",97.446,0.06,0
"5600",97.98,0.06,0
"5601",98.288,0.06,0.01
"5602",98.136,0.06,0.01
"5603",98.546,0.06,0.01
"5604",98.562,0.06,0.01
"5605",98.326,0.06,0.01
"5606",98.444,0.06,0.01
"5607",98.49,0.06,0.01
"5608",98.256,0.06,0.01
"5609",98.804,0.06,0.01
"5610",98.084,0.06,0.01
"5611",98.55,0.06,0.01
"5612",98.128,0.06,0.01
"5613",98.774,0.06,0.01
"5614",98.588,0.06,0.01
"5615",98.268,0.06,0.01
"5616",98.706,0.06,0.01
"5617",98.066,0.06,0.01
"5618",98.43,0.06,0.01
"5619",98.302,0.06,0.01
"5620",98.638,0.06,0.01
"5621",98.474,0.06,0.01
"5622",98.476,0.06,0.01
"5623",98.638,0.06,0.01
"5624",98.244,0.06,0.01
"5625",97.682,0.06,0.01
"5626",98.664,0.06,0.01
"5627",98.258,0.06,0.01
"5628",98.948,0.06,0.01
"5629",98.09,0.06,0.01
"5630",97.974,0.06,0.01
"5631",98.116,0.06,0.01
"5632",98.528,0.06,0.01
"5633",98.316,0.06,0.01
"5634",98.286,0.06,0.01
"5635",97.962,0.06,0.01
"5636",98.346,0.06,0.01
"5637",98.348,0.06,0.01
"5638",98.572,0.06,0.01
"5639",98.102,0.06,0.01
"5640",98.052,0.06,0.01
"5641",98.042,0.06,0.01
"5642",98.524,0.06,0.01
"5643",98.072,0.06,0.01
"5644",98.016,0.06,0.01
"5645",97.962,0.06,0.01
"5646",98.168,0.06,0.01
"5647",98.162,0.06,0.01
"5648",97.754,0.06,0.01
"5649",98.162,0.06,0.01
"5650",97.912,0.06,0.01
"5651",98.582,0.06,0.01
"5652",98.652,0.06,0.01
"5653",98.12,0.06,0.01
"5654",98.29,0.06,0.01
"5655",98.16,0.06,0.01
"5656",98.458,0.06,0.01
"5657",98.096,0.06,0.01
"5658",98,0.06,0.01
"5659",98.122,0.06,0.01
"5660",98.12,0.06,0.01
"5661",98.506,0.06,0.01
"5662",97.934,0.06,0.01
"5663",98.484,0.06,0.01
"5664",97.996,0.06,0.01
"5665",98.704,0.06,0.01
"5666",98.476,0.06,0.01
"5667",98.254,0.06,0.01
"5668",98.238,0.06,0.01
"5669",98.06,0.06,0.01
"5670",98.216,0.06,0.01
"5671",98.16,0.06,0.01
"5672",97.746,0.06,0.01
"5673",98.316,0.06,0.01
"5674",98.48,0.06,0.01
"5675",98.216,0.06,0.01
"5676",98.066,0.06,0.01
"5677",98.056,0.06,0.01
"5678",98.636,0.06,0.01
"5679",98.312,0.06,0.01
"5680",98.648,0.06,0.01
"5681",98.42,0.06,0.01
"5682",98.08,0.06,0.01
"5683",98.194,0.06,0.01
"5684",98.162,0.06,0.01
"5685",98.262,0.06,0.01
"5686",99.108,0.06,0.01
"5687",98.022,0.06,0.01
"5688",98.09,0.06,0.01
"5689",98.314,0.06,0.01
"5690",97.988,0.06,0.01
"5691",97.83,0.06,0.01
"5692",98.214,0.06,0.01
"5693",98.164,0.06,0.01
"5694",98.228,0.06,0.01
"5695",97.902,0.06,0.01
"5696",98.062,0.06,0.01
"5697",98.076,0.06,0.01
"5698",97.994,0.06,0.01
"5699",98.358,0.06,0.01
"5700",98.144,0.06,0.01
"5701",98.646,0.06,0.02
"5702",98.696,0.06,0.02
"5703",98.888,0.06,0.02
"5704",98.91,0.06,0.02
"5705",98.63,0.06,0.02
"5706",98.976,0.06,0.02
"5707",98.358,0.06,0.02
"5708",98.634,0.06,0.02
"5709",98.39,0.06,0.02
"5710",98.392,0.06,0.02
"5711",98.938,0.06,0.02
"5712",98.676,0.06,0.02
"5713",99.006,0.06,0.02
"5714",98.802,0.06,0.02
"5715",98.696,0.06,0.02
"5716",98.97,0.06,0.02
"5717",98.788,0.06,0.02
"5718",98.236,0.06,0.02
"5719",39.226,0.06,0.02
"5720",98.686,0.06,0.02
"5721",98.258,0.06,0.02
"5722",98.97,0.06,0.02
"5723",98.768,0.06,0.02
"5724",98.728,0.06,0.02
"5725",98.75,0.06,0.02
"5726",98.908,0.06,0.02
"5727",98.572,0.06,0.02
"5728",98.882,0.06,0.02
"5729",98.838,0.06,0.02
"5730",98.718,0.06,0.02
"5731",98.53,0.06,0.02
"5732",98.886,0.06,0.02
"5733",98.288,0.06,0.02
"5734",98.684,0.06,0.02
"5735",99.27,0.06,0.02
"5736",98.492,0.06,0.02
"5737",98.638,0.06,0.02
"5738",98.504,0.06,0.02
"5739",99.074,0.06,0.02
"5740",98.296,0.06,0.02
"5741",98.852,0.06,0.02
"5742",98.92,0.06,0.02
"5743",98.898,0.06,0.02
"5744",98.696,0.06,0.02
"5745",98.77,0.06,0.02
"5746",98.836,0.06,0.02
"5747",98.656,0.06,0.02
"5748",99.154,0.06,0.02
"5749",99.05,0.06,0.02
"5750",99.164,0.06,0.02
"5751",98.59,0.06,0.02
"5752",98.346,0.06,0.02
"5753",98.808,0.06,0.02
"5754",98.752,0.06,0.02
"5755",98.5,0.06,0.02
"5756",98.794,0.06,0.02
"5757",98.56,0.06,0.02
"5758",98.5,0.06,0.02
"5759",98.278,0.06,0.02
"5760",98.714,0.06,0.02
"5761",98.64,0.06,0.02
"5762",98.622,0.06,0.02
"5763",98.938,0.06,0.02
"5764",98.632,0.06,0.02
"5765",98.5,0.06,0.02
"5766",98.684,0.06,0.02
"5767",98.848,0.06,0.02
"5768",99.064,0.06,0.02
"5769",98.366,0.06,0.02
"5770",98.848,0.06,0.02
"5771",98.82,0.06,0.02
"5772",98.604,0.06,0.02
"5773",98.302,0.06,0.02
"5774",98.998,0.06,0.02
"5775",99.078,0.06,0.02
"5776",98.876,0.06,0.02
"5777",98.696,0.06,0.02
"5778",98.744,0.06,0.02
"5779",98.822,0.06,0.02
"5780",98.842,0.06,0.02
"5781",98.712,0.06,0.02
"5782",98.588,0.06,0.02
"5783",98.588,0.06,0.02
"5784",98.91,0.06,0.02
"5785",99.01,0.06,0.02
"5786",98.682,0.06,0.02
"5787",98.83,0.06,0.02
"5788",98.74,0.06,0.02
"5789",98.762,0.06,0.02
"5790",98.8,0.06,0.02
"5791",98.814,0.06,0.02
"5792",99.088,0.06,0.02
"5793",98.816,0.06,0.02
"5794",98.654,0.06,0.02
"5795",98.962,0.06,0.02
"5796",98.846,0.06,0.02
"5797",98.966,0.06,0.02
"5798",98.972,0.06,0.02
"5799",98.436,0.06,0.02
"5800",98.244,0.06,0.02
"5801",99.076,0.06,0.03
"5802",98.856,0.06,0.03
"5803",99.042,0.06,0.03
"5804",99.024,0.06,0.03
"5805",98.904,0.06,0.03
"5806",98.972,0.06,0.03
"5807",98.686,0.06,0.03
"5808",98.956,0.06,0.03
"5809",98.826,0.06,0.03
"5810",99.014,0.06,0.03
"5811",99.002,0.06,0.03
"5812",98.816,0.06,0.03
"5813",98.922,0.06,0.03
"5814",98.898,0.06,0.03
"5815",98.958,0.06,0.03
"5816",98.834,0.06,0.03
"5817",99.19,0.06,0.03
"5818",98.784,0.06,0.03
"5819",98.4,0.06,0.03
"5820",98.88,0.06,0.03
"5821",98.97,0.06,0.03
"5822",98.84,0.06,0.03
"5823",99.078,0.06,0.03
"5824",98.564,0.06,0.03
"5825",98.994,0.06,0.03
"5826",98.88,0.06,0.03
"5827",99.154,0.06,0.03
"5828",99.092,0.06,0.03
"5829",99.126,0.06,0.03
"5830",98.964,0.06,0.03
"5831",98.822,0.06,0.03
"5832",98.858,0.06,0.03
"5833",98.956,0.06,0.03
"5834",98.776,0.06,0.03
"5835",98.876,0.06,0.03
"5836",98.718,0.06,0.03
"5837",99.16,0.06,0.03
"5838",98.926,0.06,0.03
"5839",98.828,0.06,0.03
"5840",99.138,0.06,0.03
"5841",98.98,0.06,0.03
"5842",99.056,0.06,0.03
"5843",99.128,0.06,0.03
"5844",99.134,0.06,0.03
"5845",99.088,0.06,0.03
"5846",98.546,0.06,0.03
"5847",98.798,0.06,0.03
"5848",98.946,0.06,0.03
"5849",98.77,0.06,0.03
"5850",99.016,0.06,0.03
"5851",99.11,0.06,0.03
"5852",99.05,0.06,0.03
"5853",99.074,0.06,0.03
"5854",98.988,0.06,0.03
"5855",99.008,0.06,0.03
"5856",99.084,0.06,0.03
"5857",98.874,0.06,0.03
"5858",99.288,0.06,0.03
"5859",98.91,0.06,0.03
"5860",98.874,0.06,0.03
"5861",99.004,0.06,0.03
"5862",99.188,0.06,0.03
"5863",98.958,0.06,0.03
"5864",98.654,0.06,0.03
"5865",99.188,0.06,0.03
"5866",99.138,0.06,0.03
"5867",98.728,0.06,0.03
"5868",98.89,0.06,0.03
"5869",99.156,0.06,0.03
"5870",98.612,0.06,0.03
"5871",98.842,0.06,0.03
"5872",99.024,0.06,0.03
"5873",99.026,0.06,0.03
"5874",98.922,0.06,0.03
"5875",98.84,0.06,0.03
"5876",99.078,0.06,0.03
"5877",99.124,0.06,0.03
"5878",98.854,0.06,0.03
"5879",98.876,0.06,0.03
"5880",99.01,0.06,0.03
"5881",98.71,0.06,0.03
"5882",98.962,0.06,0.03
"5883",99.076,0.06,0.03
"5884",99.118,0.06,0.03
"5885",99.066,0.06,0.03
"5886",99.058,0.06,0.03
"5887",98.908,0.06,0.03
"5888",98.898,0.06,0.03
"5889",98.774,0.06,0.03
"5890",99.068,0.06,0.03
"5891",99.036,0.06,0.03
"5892",98.988,0.06,0.03
"5893",99.13,0.06,0.03
"5894",98.984,0.06,0.03
"5895",98.806,0.06,0.03
"5896",98.86,0.06,0.03
"5897",98.886,0.06,0.03
"5898",98.908,0.06,0.03
"5899",99.092,0.06,0.03
"5900",98.982,0.06,0.03
"5901",98.852,0.06,0.04
"5902",99.01,0.06,0.04
"5903",99.11,0.06,0.04
"5904",99.116,0.06,0.04
"5905",98.982,0.06,0.04
"5906",99.076,0.06,0.04
"5907",98.962,0.06,0.04
"5908",99.02,0.06,0.04
"5909",99.098,0.06,0.04
"5910",99.252,0.06,0.04
"5911",98.988,0.06,0.04
"5912",99.052,0.06,0.04
"5913",99.096,0.06,0.04
"5914",99.022,0.06,0.04
"5915",99.266,0.06,0.04
"5916",99.156,0.06,0.04
"5917",99.142,0.06,0.04
"5918",99.38,0.06,0.04
"5919",98.812,0.06,0.04
"5920",99.196,0.06,0.04
"5921",98.826,0.06,0.04
"5922",99.036,0.06,0.04
"5923",99.11,0.06,0.04
"5924",99.044,0.06,0.04
"5925",99.024,0.06,0.04
"5926",99.212,0.06,0.04
"5927",99.012,0.06,0.04
"5928",98.9,0.06,0.04
"5929",98.784,0.06,0.04
"5930",98.954,0.06,0.04
"5931",99.226,0.06,0.04
"5932",99.386,0.06,0.04
"5933",99.074,0.06,0.04
"5934",98.974,0.06,0.04
"5935",99.098,0.06,0.04
"5936",99.048,0.06,0.04
"5937",98.95,0.06,0.04
"5938",98.692,0.06,0.04
"5939",99.062,0.06,0.04
"5940",99.45,0.06,0.04
"5941",99.132,0.06,0.04
"5942",99.204,0.06,0.04
"5943",99.11,0.06,0.04
"5944",99.142,0.06,0.04
"5945",98.978,0.06,0.04
"5946",98.944,0.06,0.04
"5947",99.274,0.06,0.04
"5948",99.156,0.06,0.04
"5949",98.984,0.06,0.04
"5950",98.864,0.06,0.04
"5951",98.838,0.06,0.04
"5952",99.046,0.06,0.04
"5953",98.734,0.06,0.04
"5954",99.028,0.06,0.04
"5955",99.14,0.06,0.04
"5956",98.728,0.06,0.04
"5957",99.378,0.06,0.04
"5958",99.284,0.06,0.04
"5959",99.084,0.06,0.04
"5960",99.24,0.06,0.04
"5961",99.132,0.06,0.04
"5962",98.994,0.06,0.04
"5963",99.032,0.06,0.04
"5964",98.962,0.06,0.04
"5965",99.044,0.06,0.04
"5966",99.244,0.06,0.04
"5967",98.848,0.06,0.04
"5968",99.112,0.06,0.04
"5969",99.014,0.06,0.04
"5970",99.054,0.06,0.04
"5971",98.858,0.06,0.04
"5972",99.192,0.06,0.04
"5973",98.852,0.06,0.04
"5974",99.156,0.06,0.04
"5975",98.68,0.06,0.04
"5976",99.13,0.06,0.04
"5977",99.054,0.06,0.04
"5978",98.91,0.06,0.04
"5979",99.178,0.06,0.04
"5980",99.33,0.06,0.04
"5981",99.492,0.06,0.04
"5982",99.288,0.06,0.04
"5983",99.108,0.06,0.04
"5984",98.94,0.06,0.04
"5985",99.114,0.06,0.04
"5986",99.012,0.06,0.04
"5987",99.074,0.06,0.04
"5988",98.914,0.06,0.04
"5989",99.09,0.06,0.04
"5990",99.134,0.06,0.04
"5991",99.036,0.06,0.04
"5992",98.694,0.06,0.04
"5993",99.178,0.06,0.04
"5994",99.044,0.06,0.04
"5995",99.202,0.06,0.04
"5996",99.226,0.06,0.04
"5997",99.162,0.06,0.04
"5998",98.934,0.06,0.04
"5999",99.036,0.06,0.04
"6000",99.19,0.06,0.04
"6001",99.174,0.06,0.05
"6002",99.178,0.06,0.05
"6003",99.084,0.06,0.05
"6004",99.176,0.06,0.05
"6005",99.178,0.06,0.05
"6006",99.254,0.06,0.05
"6007",99.28,0.06,0.05
"6008",99.054,0.06,0.05
"6009",99.178,0.06,0.05
"6010",99.26,0.06,0.05
"6011",98.794,0.06,0.05
"6012",98.868,0.06,0.05
"6013",99.206,0.06,0.05
"6014",99.304,0.06,0.05
"6015",99.142,0.06,0.05
"6016",99.14,0.06,0.05
"6017",99.142,0.06,0.05
"6018",99.064,0.06,0.05
"6019",99.034,0.06,0.05
"6020",99.024,0.06,0.05
"6021",99.086,0.06,0.05
"6022",99.194,0.06,0.05
"6023",99.034,0.06,0.05
"6024",98.864,0.06,0.05
"6025",99.096,0.06,0.05
"6026",99.258,0.06,0.05
"6027",99.024,0.06,0.05
"6028",99.126,0.06,0.05
"6029",99.068,0.06,0.05
"6030",99.232,0.06,0.05
"6031",99.144,0.06,0.05
"6032",98.98,0.06,0.05
"6033",99.128,0.06,0.05
"6034",98.888,0.06,0.05
"6035",99.002,0.06,0.05
"6036",99.14,0.06,0.05
"6037",99.156,0.06,0.05
"6038",99.07,0.06,0.05
"6039",99.18,0.06,0.05
"6040",99.112,0.06,0.05
"6041",99.176,0.06,0.05
"6042",99.252,0.06,0.05
"6043",99.21,0.06,0.05
"6044",99.254,0.06,0.05
"6045",99.104,0.06,0.05
"6046",99.206,0.06,0.05
"6047",99.166,0.06,0.05
"6048",99.08,0.06,0.05
"6049",99.1,0.06,0.05
"6050",99.26,0.06,0.05
"6051",99.03,0.06,0.05
"6052",99.41,0.06,0.05
"6053",99.134,0.06,0.05
"6054",98.82,0.06,0.05
"6055",98.898,0.06,0.05
"6056",99.138,0.06,0.05
"6057",99.132,0.06,0.05
"6058",99.092,0.06,0.05
"6059",98.986,0.06,0.05
"6060",99.276,0.06,0.05
"6061",99.048,0.06,0.05
"6062",98.998,0.06,0.05
"6063",99.348,0.06,0.05
"6064",99.016,0.06,0.05
"6065",99.282,0.06,0.05
"6066",99.202,0.06,0.05
"6067",99.17,0.06,0.05
"6068",99.26,0.06,0.05
"6069",99.284,0.06,0.05
"6070",98.978,0.06,0.05
"6071",99.192,0.06,0.05
"6072",99.112,0.06,0.05
"6073",99.144,0.06,0.05
"6074",99.216,0.06,0.05
"6075",99.262,0.06,0.05
"6076",99.076,0.06,0.05
"6077",99.09,0.06,0.05
"6078",99.086,0.06,0.05
"6079",99.27,0.06,0.05
"6080",99.15,0.06,0.05
"6081",99.046,0.06,0.05
"6082",99.166,0.06,0.05
"6083",98.822,0.06,0.05
"6084",99.104,0.06,0.05
"6085",99.144,0.06,0.05
"6086",99.112,0.06,0.05
"6087",99.064,0.06,0.05
"6088",99.372,0.06,0.05
"6089",98.92,0.06,0.05
"6090",99.336,0.06,0.05
"6091",99.154,0.06,0.05
"6092",99.09,0.06,0.05
"6093",99.166,0.06,0.05
"6094",99.196,0.06,0.05
"6095",98.986,0.06,0.05
"6096",98.816,0.06,0.05
"6097",99.224,0.06,0.05
"6098",99.198,0.06,0.05
"6099",99.116,0.06,0.05
"6100",99.166,0.06,0.05
"6101",98.99,0.06,0.06
"6102",99.208,0.06,0.06
"6103",99.242,0.06,0.06
"6104",99.408,0.06,0.06
"6105",99.2,0.06,0.06
"6106",99.074,0.06,0.06
"6107",99.222,0.06,0.06
"6108",99.332,0.06,0.06
"6109",99.316,0.06,0.06
"6110",99.068,0.06,0.06
"6111",99.22,0.06,0.06
"6112",99.09,0.06,0.06
"6113",99.3,0.06,0.06
"6114",99.18,0.06,0.06
"6115",99.18,0.06,0.06
"6116",99.242,0.06,0.06
"6117",99.252,0.06,0.06
"6118",99.232,0.06,0.06
"6119",99.036,0.06,0.06
"6120",99.266,0.06,0.06
"6121",98.984,0.06,0.06
"6122",99.212,0.06,0.06
"6123",99.252,0.06,0.06
"6124",99.114,0.06,0.06
"6125",99.086,0.06,0.06
"6126",99.296,0.06,0.06
"6127",99.388,0.06,0.06
"6128",99.242,0.06,0.06
"6129",99.11,0.06,0.06
"6130",99.266,0.06,0.06
"6131",99.214,0.06,0.06
"6132",99.164,0.06,0.06
"6133",99.318,0.06,0.06
"6134",99.192,0.06,0.06
"6135",99.14,0.06,0.06
"6136",99.184,0.06,0.06
"6137",99.034,0.06,0.06
"6138",99.23,0.06,0.06
"6139",99.148,0.06,0.06
"6140",99.242,0.06,0.06
"6141",99.324,0.06,0.06
"6142",99.154,0.06,0.06
"6143",99.004,0.06,0.06
"6144",99.188,0.06,0.06
"6145",99.426,0.06,0.06
"6146",99.144,0.06,0.06
"6147",99.2,0.06,0.06
"6148",99.326,0.06,0.06
"6149",99.28,0.06,0.06
"6150",99.386,0.06,0.06
"6151",98.956,0.06,0.06
"6152",99.194,0.06,0.06
"6153",99.2,0.06,0.06
"6154",99.192,0.06,0.06
"6155",99.28,0.06,0.06
"6156",99.09,0.06,0.06
"6157",99.16,0.06,0.06
"6158",99.068,0.06,0.06
"6159",99.17,0.06,0.06
"6160",99.156,0.06,0.06
"6161",98.902,0.06,0.06
"6162",99.324,0.06,0.06
"6163",99.168,0.06,0.06
"6164",99.21,0.06,0.06
